,train_loss
0,0.6198718055362342
1,0.4454702133603149
2,0.5540073594670818
3,0.24912029474058378
4,0.14687213190648624
5,0.13883319196794663
6,0.11588194039394001
7,0.056692460340987474
8,0.07647718997823579
9,0.08336964866366432
10,0.08179326863522561
11,0.05978414735137433
12,0.07169993683649521
13,0.05159321042126163
14,0.03784018992931315
15,0.031991841579407855
16,0.04392344538266462
17,0.036061994860496986
18,0.044897627097486216
19,0.040198680705561145
20,0.04551119023902234
21,0.0341512828286473
22,0.030340001457881845
23,0.03656388277899256
24,0.0320300835301523
25,0.022128792921712565
26,0.032189002102602615
27,0.03065173018234895
28,0.023181255818073995
29,0.03472870937763598
30,0.041153129124015066
31,0.035705583078238706
32,0.02054662774106488
33,0.022970097217549397
34,0.02326698398682131
35,0.02295516059705229
36,0.02482119781174506
37,0.024647797276573968
38,0.02713924539675244
39,0.01925290475146615
40,0.01934632876531369
41,0.0161067030193938
42,0.018268279595419847
43,0.02308325051748353
44,0.02626204284759807
45,0.019005275533021265
46,0.019662119825414957
47,0.021387620766442957
48,0.017841339915537793
49,0.02881982961448414
50,0.028234382421156376
51,0.02948622756419061
52,0.014628214347886422
53,0.01559023406910997
54,0.02204556579365542
55,0.014655957414710992
56,0.02242438920383213
57,0.02321828427946381
58,0.013340173847822977
59,0.016400934550340446
60,0.017283301897482495
61,0.018949752207322132
62,0.03015696798334968
63,0.02706123376474511
64,0.024162620953956517
65,0.022057605275850233
66,0.019715775756780837
67,0.015378460785004076
68,0.015076386949595216
69,0.0191476179839838
70,0.02194003306144038
71,0.011372375280270212
72,0.01631076996065261
73,0.01298395173225498
74,0.014032943852648742
75,0.012592727156076535
76,0.0221666472901154
77,0.012076588905317378
78,0.03303292065656463
79,0.028199528154562566
80,0.02448320008452302
81,0.011030778088041409
82,0.012151375774486996
83,0.016284383785036483
84,0.014821624075000489
85,0.01673371353714313
86,0.02118989248813685
87,0.012443228157626891
88,0.01432562938338112
89,0.012725947735439327
90,0.011295775432605789
91,0.020233760256594166
92,0.030808107564785577
93,0.016682497472149352
94,0.016625887075967113
95,0.020510146378530204
96,0.011532057424079022
97,0.014003857110989544
98,0.010713168981371647
99,0.010295088816727383
100,0.010945312235064305
101,0.010126570589389594
102,0.010267994669270404
103,0.013582828611943602
104,0.01055765410490209
105,0.015316214318351687
106,0.013238302320163223
107,0.016357529993480058
108,0.019552262432549806
109,0.011240345132356356
110,0.02148655710056915
111,0.01269594305713331
112,0.009963683927231192
113,0.027702282168852503
114,0.016992024901885318
115,0.00988725450890295
116,0.010222896849082421
117,0.015417024535127763
118,0.008407115901631332
119,0.009159901122189217
120,0.01655865440254814
121,0.008666982997915533
122,0.012489645460260608
123,0.017317715961093775
124,0.012503126982135878
125,0.007584807357472352
126,0.013818271320927607
127,0.009350916742245858
128,0.012850263158498907
129,0.024518501671708992
130,0.031579343174468845
131,0.016351952646306653
132,0.020131128513007697
133,0.031061078142199598
134,0.03173045501854108
135,0.019657617143877513
136,0.00899561496656546
137,0.016535297616249636
138,0.02901289169336796
139,0.017977094614733558
140,0.013530077091509043
141,0.02845553389567939
142,0.01490817482526928
143,0.015568653207889674
144,0.014868905384781085
145,0.012407642766513507
146,0.017425030667680995
147,0.014570156836784321
148,0.02239462722893957
149,0.01658742861455575
150,0.007505859138890361
151,0.007399519744603827
152,0.017653666231360353
153,0.02279539004553012
154,0.015279535019602126
155,0.01089984885149056
156,0.014023455257857427
157,0.008582407386251186
158,0.010021906411223353
159,0.014974559456577587
160,0.0338279479502097
161,0.032540544191686956
162,0.02742627935020909
163,0.008785500790301172
164,0.020969764752218328
165,0.03250390085619844
166,0.03213537444010591
167,0.024076993709144776
168,0.01215546661914349
169,0.021176335103482425
170,0.032452707912780786
171,0.032342746794239305
172,0.029496816551887572
173,0.01413193311034738
174,0.018438101237758964
175,0.02830792926276763
176,0.020735789325095944
177,0.016162948498033854
178,0.007342980159880131
179,0.01843310427597948
180,0.025839505083825147
181,0.033287559619693416
182,0.028207791566337858
183,0.014107853791660031
184,0.01919238509509248
185,0.026830103117860677
186,0.030180715555776
187,0.01672808230944487
188,0.010865290968159951
189,0.014059245051184607
190,0.02912220565323081
191,0.04023430856060076
192,0.02228121747784167
193,0.01786163898958654
194,0.013167768646661797
195,0.02695697039544359
196,0.021585429224032976
197,0.021171302763327668
198,0.008038033325516563
199,0.01922983820080044
200,0.03667481522994714
201,0.025830264915652414
202,0.01914164175385543
203,0.014801433984147884
204,0.010409452121733435
205,0.020932997201269524
206,0.021699725946763598
207,0.019669706830326837
208,0.0122679174892305
209,0.024454253436597066
210,0.0239873981897869
211,0.03165078671941724
212,0.013613150243289499
213,0.015606977671386373
214,0.016678998940632322
215,0.01378841795469592
216,0.02495601370514686
217,0.01614356535858658
218,0.005982626515180941
219,0.028315833110875054
220,0.03423468174380277
221,0.026970278760193648
222,0.027747768460472704
223,0.01737037123403503
224,0.007022491254905518
225,0.025217368714855234
226,0.03705586480138662
227,0.046185484070705635
228,0.04006974351539874
229,0.02235182182868612
230,0.005558023803833296
231,0.02278341721965001
232,0.03158709718604081
233,0.02470364802941285
234,0.025134238651005263
235,0.010087885564097433
236,0.015136947849832855
237,0.019234413835105678
238,0.008354970422171301
239,0.010002907507066366
240,0.012388664409943274
241,0.016586710443233312
242,0.02075740712873555
243,0.007317491475953907
244,0.011552315676299203
245,0.009940658463628148
246,0.008621763676771315
247,0.009712114712274095
248,0.010933162975915742
249,0.021596395577736998
250,0.00797300930982538
251,0.023152199179625146
252,0.028326513908299048
253,0.023648639755984812
254,0.02559710227847612
255,0.010541567368866004
256,0.03149620016570397
257,0.03578528953373613
258,0.04427080920159745
259,0.03499943700899023
260,0.021321208990218447
261,0.00960007847635675
262,0.016512458193553993
263,0.03424418326008946
264,0.03671155432938497
265,0.018357649898856396
266,0.021811998454226864
267,0.006712990857184963
268,0.011511977002687647
269,0.01396452341800757
270,0.031447757107924974
271,0.01439522190130183
272,0.014053962381961735
273,0.011795046491609493
274,0.012904252582936409
275,0.01085351080332137
276,0.015287300037893985
277,0.013262653469010411
278,0.025321198821954813
279,0.014285927853674975
280,0.013910199474150921
281,0.014979897386813964
282,0.015963674670895277
283,0.0075502084119755
284,0.022341191320183963
285,0.01946010269597263
286,0.014487659071799497
287,0.010720287674662361
288,0.018327831071096
289,0.010583382362766533
290,0.007099776114073873
291,0.008702773836936697
292,0.01049458561187204
293,0.018656656989271908
294,0.02726585486863382
295,0.03074242825307829
296,0.014224814725578922
297,0.008762955603915901
298,0.021270067989742347
299,0.023866025522567773
300,0.009671822061786189
301,0.009313808340345144
302,0.01390584073512523
303,0.008524219100714894
304,0.006856016936307286
305,0.009494499685201191
306,0.02265760893718073
307,0.011730139465486575
308,0.010042031842193176
309,0.0165124496593656
310,0.006980117387479208
311,0.013050766659544756
312,0.00904815234501927
313,0.004856954086083421
314,0.028784179528539153
315,0.04155454749594505
316,0.04434498526907137
317,0.041371521825913644
318,0.021326444091494808
319,0.007512167796077512
320,0.011146242216898495
321,0.024005510809819428
322,0.026680376412447745
323,0.024415322147836538
324,0.018206727768933832
325,0.006209164603673945
326,0.026277469740671938
327,0.022254615674555615
328,0.030282583773019952
329,0.03564365774262006
330,0.008349792345475919
331,0.010082814245864652
332,0.01769612756184217
333,0.02635167200352334
334,0.03209209558106045
335,0.023908055523286287
336,0.026144202151920832
337,0.011673923255579253
338,0.010707940518474403
339,0.012203524588359198
340,0.010563500220349416
341,0.026280390220009817
342,0.024496076526878664
343,0.02522159711306639
344,0.011789198991738747
345,0.009726765285275923
346,0.015953871732307102
347,0.01709181626909068
348,0.005530457834820949
349,0.006607922433335864
350,0.009113337706490584
351,0.013720679512380526
352,0.007119843327193425
353,0.010908094657112273
354,0.011199490329627653
355,0.00644230290958127
356,0.00508596786572807
357,0.01684937933705012
358,0.014910453949443564
359,0.014810959801295306
360,0.013168770470600345
361,0.010387853068975005
362,0.021293184702971944
363,0.017831753607560598
364,0.014145318973246675
365,0.005168890749101586
366,0.0202489440870637
367,0.008215399007362753
368,0.015569042581680358
369,0.009022022635788014
370,0.019236962537888435
371,0.01652506542316965
372,0.0062665872336947984
373,0.0116044685285526
374,0.021752158283751585
375,0.01498669657167181
376,0.004522273262205714
377,0.007663661398841339
378,0.005510402926691381
379,0.012187505317247684
380,0.003589000047125489
381,0.0041373880381104285
382,0.031461592764327515
383,0.028150534363109075
384,0.029959040233362835
385,0.019012946991244027
386,0.007785096467274019
387,0.005370169634985033
388,0.004572545524741168
389,0.009354770214265925
390,0.009110255286989475
391,0.011877229818212237
392,0.01925986650401697
393,0.01698437899915725
394,0.03222635856327255
395,0.025720998961397363
396,0.011884337789332806
397,0.010859493136839758
398,0.017996223627410355
399,0.030683330044665117
400,0.011119120379361115
401,0.004227820466427892
402,0.010335129740481426
403,0.010588573165015842
404,0.006942781321735757
405,0.0059421096809573635
406,0.003933871966545833
407,0.007152910309120099
408,0.003851560048011119
409,0.004957455615359798
410,0.004159106144178637
411,0.007974408034425926
412,0.004009130939697325
413,0.00562091688537888
414,0.011463636034584316
415,0.01238114622899832
416,0.01816397466009408
