,train_loss,test_loss
0,0.4932664916193523,0.46627771012299385
1,0.47221270936746,0.4691834453587018
2,0.4611390285289521,0.48353517046748656
3,0.463276884513688,0.4709766835887242
4,0.45799344110052653,0.4634098428051549
5,0.45912463411800736,0.4538880984479802
6,0.4568290351851677,0.4552637918550882
7,0.45516632369504545,0.45682073557987407
