,train_loss
116,0.09402202697585932
117,0.10430434564461585
118,0.10459207586659769
119,0.0999611709472375
120,0.09136873667495718
121,0.079090225895314
122,0.08122696887359335
123,0.08964225647072102
124,0.09633003728336637
125,0.11528342668357659
126,0.09700207933971072
127,0.0922698157646358
128,0.07171078885622231
129,0.08314677489696169
130,0.08429036525557523
131,0.08567079476664155
132,0.08805511517543092
133,0.08149506114105748
134,0.07861321042361928
135,0.075336688394195
136,0.09060292547806775
137,0.08125518248370049
138,0.06928873608430208
139,0.0807993226913478
140,0.0688236392550012
141,0.07023301667843054
142,0.08267400864293338
143,0.07911463040566834
144,0.06787068728622975
145,0.07178742651253933
146,0.07619277170212493
147,0.0633079072845566
148,0.07365414727728481
149,0.06499626306047449
150,0.06771859859692303
151,0.07139222892270458
152,0.06436430813986872
153,0.05721635221410674
154,0.07315178950824805
155,0.07467619515406217
156,0.06282772856982244
157,0.0684127911029543
158,0.06234149429035228
159,0.056275139631306675
160,0.06459239091675562
161,0.05937208093486208
162,0.06539950236778586
163,0.051926686901849525
164,0.05574850178733086
165,0.05780764479819042
166,0.049000458894910365
167,0.055634429044158676
168,0.04901912522896458
169,0.05052809952180086
170,0.04782036725346847
171,0.04805385057132405
172,0.046510556882078696
173,0.048548077976599296
174,0.047495329529644165
175,0.04589929087904071
176,0.044672816547066244
177,0.042302187416622214
178,0.0464681598521114
179,0.04482462336126786
180,0.03857617778369524
181,0.03969218929712853
182,0.03439108916350076
183,0.036924998152430194
184,0.047673843963632466
185,0.04469551485343293
186,0.04049483343868325
187,0.04295502163522316
188,0.040830834116439035
189,0.037960823832523194
190,0.040534574941104615
191,0.03526417089138063
192,0.033703732069857724
193,0.032391117237688824
194,0.039215227777827225
195,0.04093716027256414
196,0.0366259959294557
197,0.04120743930222602
198,0.04177543705065095
199,0.03987030528540399
200,0.0427609519588601
201,0.03028723654961204
202,0.03943437778524485
203,0.034740264328225856
204,0.0321475962251136
205,0.03782723980855429
206,0.044863425840976336
207,0.0332718078338881
208,0.03595104030046197
209,0.039214410375583084
210,0.04507621897863877
211,0.06918078996353413
212,0.06368235133595698
213,0.06722031607785621
214,0.05349563138082992
215,0.06676793447382634
216,0.07352920299975924
217,0.06934479751763434
218,0.06046470508646863
219,0.05683975869106101
220,0.07322739804667192
221,0.0717011073080904
222,0.05604868967228757
223,0.06035867898908733
224,0.05910994252766392
225,0.06730726995911497
226,0.05454913028879878
227,0.055274818858942025
228,0.06111332769177712
229,0.05627900707771911
230,0.05088142773970572
231,0.0543243793989629
232,0.05099316638537975
233,0.05493197356712602
234,0.05010710084737619
235,0.053821198174121336
236,0.05558258879065034
237,0.04988587274131338
238,0.0604340943222601
239,0.060259994745210585
240,0.050882598553057254
241,0.04820046023810687
242,0.050030093780632806
243,0.036573177067486584
244,0.03761621866872863
245,0.04266297231592166
246,0.05128746141556064
247,0.03754818517753491
248,0.04391955359640699
249,0.04502971991505221
250,0.03852968174249001
251,0.033162526187731786
252,0.05019737714780481
253,0.05675630917984934
254,0.03898706097847064
255,0.03936857444105204
256,0.04659716731117729
257,0.05335201259726582
258,0.05119555953979914
259,0.03650993257816214
260,0.04198577703527767
261,0.047479502683144666
262,0.04500028294541364
263,0.03694012695922248
264,0.04096605510040022
265,0.036854268490114146
266,0.03510958011191581
267,0.029414804240435955
268,0.03743345545408348
269,0.0358250417416902
270,0.04172216695422938
271,0.032658298047289466
272,0.027339678914863982
273,0.033403020903961966
274,0.03069655822099933
275,0.02365863342116322
276,0.027909149927156967
277,0.04121868469693607
278,0.028758673198581386
279,0.022124523586821383
280,0.028863347582124402
281,0.03281178136238966
282,0.031962012509287846
283,0.02478061845592282
284,0.02833571618079489
285,0.038978022233592
286,0.03336976964994437
287,0.026653760503817885
288,0.029762956014950506
289,0.035476967173916865
290,0.03417085003678165
291,0.03274313200930757
292,0.04520504625801042
293,0.03845358099052437
294,0.03810900308960173
295,0.03213901093211564
296,0.039388779611443395
297,0.043209187784108524
298,0.02990733345432267
299,0.02359186527474415
300,0.025691405143372974
301,0.02895823201054746
302,0.032328571985266195
303,0.03864361044704186
304,0.04525919868001952
305,0.04569304505590398
306,0.03540571992887821
307,0.022234161010637105
308,0.026695357162047004
309,0.020023604051277875
310,0.022952446010826626
311,0.023698050544305693
312,0.02294572450094072
313,0.025129523188579167
314,0.02093308219673315
315,0.02332391818423296
316,0.021437771211581823
317,0.020813218559581438
318,0.035702940415147974
319,0.04515519696902611
320,0.0376919077123462
321,0.031111358207148346
322,0.0168729952043486
323,0.02966486523764969
324,0.0257986284986388
325,0.02296833246657473
326,0.018356967251648933
327,0.02679683441322219
328,0.023501476488223552
329,0.021745970252936432
330,0.029928722529432832
331,0.03206675815051627
332,0.026836823009991913
333,0.016636471887573022
334,0.01786928323846721
335,0.017722075312581857
336,0.021050734354351452
337,0.01656354889792979
338,0.023024817610108342
339,0.01813989234708825
340,0.016463509246531585
341,0.01472312860858132
342,0.02458686059387407
343,0.02118294693349914
344,0.03131641235279942
345,0.016915271914417253
346,0.01822828424059959
347,0.031543351002189926
348,0.030930440594694936
349,0.022123083291543964
350,0.01939652856937857
351,0.02281389671840115
352,0.01993716152013298
353,0.02212194078883689
354,0.0230793758685173
355,0.02697968251730544
356,0.021442666949154747
357,0.01852574029133287
358,0.03023090228623949
359,0.030887358266313406
360,0.044598728742905366
361,0.024133657539699305
362,0.02343271999682239
363,0.019600519767626327
364,0.025568873372667715
365,0.04367286885318332
366,0.019413555590109724
367,0.01794206931312385
368,0.01755566281583799
369,0.021877471334034736
370,0.03200051071957906
371,0.020299031935174253
372,0.013862694862256181
373,0.025989998970969527
374,0.028852951439433974
375,0.023518061123755794
376,0.016186818026247614
377,0.021716532746393624
378,0.022969895040293103
379,0.025099883859856096
380,0.01905759894394122
381,0.015217588652291983
382,0.0321220178400924
383,0.03759674204074133
384,0.03479019676419137
385,0.030353272955557068
386,0.02079187939374022
387,0.016216869161947402
388,0.028938446048121597
389,0.025795919148864817
390,0.025777142324916104
391,0.01711196967638949
392,0.023555366958423675
393,0.03354868877085279
394,0.03238767372915112
395,0.03140044033817119
396,0.014765541314690954
397,0.02173293232343392
398,0.032843427610848526
399,0.04535614232918503
400,0.021912635219180673
401,0.017470727902606575
402,0.020301090089094406
403,0.028060595942301057
404,0.022650216686073407
405,0.024330687397507825
406,0.02289524951663342
407,0.03589780607677859
408,0.030159867330270342
409,0.044747024748302236
410,0.031065823104332424
411,0.012017018195729036
412,0.015244257654271866
413,0.016330305834334927
414,0.02205369486492057
415,0.011907366552912253
416,0.01934267349111264
417,0.01291253304877494
418,0.018551805629898888
419,0.01588061742655218
420,0.013634271864627522
421,0.016531232695788222
422,0.02284031937339496
423,0.01565746019313763
424,0.01757395950613041
425,0.021839295224165105
426,0.020649344155472066
427,0.018454203572738623
428,0.018739893121329797
429,0.03823471372187014
430,0.033697618972391444
431,0.02712507650983022
432,0.015670495680188384
433,0.01829990481361411
434,0.023156984687502487
435,0.018453746198333537
436,0.027639999557388568
437,0.01905088998652575
438,0.02453172427480582
439,0.018303382511879726
440,0.022619551421415814
441,0.020898831019853764
442,0.018686535790843825
443,0.01837214304358855
444,0.01360146025421671
445,0.02409281593247609
446,0.028419617731168967
447,0.023350194015044082
448,0.016491647339398854
449,0.02966252674850989
450,0.030944999439262846
451,0.028923617559546214
452,0.01780579454228566
453,0.015211497086599045
454,0.02932607533303508
455,0.029924259256605076
456,0.03173307946839507
457,0.023381673544356853
458,0.020865904702197097
459,0.021573202688586507
460,0.030653915615060395
461,0.02840242604599795
462,0.036975426686122026
463,0.019381941551140192
464,0.03044656463358434
465,0.051568639224351495
466,0.06490407773155456
467,0.05031974081503972
468,0.05204691593647784
469,0.05480105959908188
470,0.053550968698593715
471,0.04699714994729197
472,0.059332595390888185
473,0.039217553978545705
474,0.042519363340220565
475,0.039116132631246595
476,0.04127742027876531
477,0.03453180349278879
478,0.034496558140077335
479,0.031821927357259513
480,0.032955953797427266
481,0.03451110564827297
482,0.02420642467542323
483,0.0330884537642349
484,0.02414279566195101
485,0.039453024062701667
486,0.032990911653090205
487,0.024647946208632237
488,0.02653176860541169
489,0.018270113703120587
490,0.03688450709927156
491,0.03105762152882734
492,0.023609815844356494
493,0.02213388880491918
494,0.03272516692440057
495,0.0381581000794008
496,0.04026067254949468
497,0.03577172037933281
498,0.02685777325606096
499,0.016797192712359292
500,0.03001616274492993
501,0.03420982896435945
502,0.026022918121651653
503,0.02194301303167511
504,0.02102345744066367
505,0.02261022974137581
506,0.02626645660149514
507,0.019241835124375387
508,0.02147645863290597
509,0.026620849183547405
510,0.03859274504636048
511,0.03645338023208354
512,0.02196960087177248
513,0.017851553172684685
514,0.022432643971598533
515,0.024828148813354364
516,0.03317466265974903
517,0.02294837791658111
518,0.014787454310136814
519,0.019736375702897935
520,0.02264912226776894
521,0.020189678099492424
522,0.019019572563874744
523,0.027591696715356058
524,0.025007518035899033
525,0.028262387662000975
526,0.022527828184265547
527,0.02422671384974972
528,0.021322734443045027
529,0.020094750663905654
530,0.024280553771999662
531,0.03828724934894838
532,0.029176995279210794
533,0.028780654055577105
534,0.02178126068335727
535,0.02199487877157041
536,0.031891146355327624
537,0.0302857386686685
538,0.029646382429358135
539,0.02460373655187178
540,0.025946733894803318
541,0.027966622575616433
542,0.03698151089993893
543,0.028584794774863306
544,0.019282424900989865
545,0.021014438612869987
546,0.021585988089955734
547,0.024327476821860643
548,0.03319412331923852
549,0.023454043546822477
550,0.030798871553972953
551,0.01775021005741339
552,0.015984220733616328
553,0.01981758171635225
554,0.017632488748409746
555,0.020959293920988976
556,0.026991416875565406
557,0.021292796835491175
558,0.019243641220521076
559,0.02448345274869451
560,0.020439776704167526
561,0.031894068772167244
562,0.023508269506525965
563,0.01683631229666576
564,0.01603892916372992
565,0.017820163329643722
566,0.013088745388200497
567,0.02112491643577286
568,0.02891196119985487
569,0.025878960707451458
570,0.02066421389723036
571,0.020389855907097895
572,0.018987065681805013
573,0.013175193691278245
574,0.02065797970693497
575,0.009370397704673667
576,0.014134219993074612
577,0.01536832623456672
578,0.01921489607441662
579,0.018951179578741123
580,0.014231771529015617
581,0.019091501744138047
582,0.012272027095213075
583,0.009801008198979912
584,0.010699963496527746
585,0.02310983705305103
586,0.016668077432463672
587,0.014126630781014041
588,0.007962731715262525
589,0.012444254583679808
590,0.010065233179086586
591,0.012681030181395228
592,0.01628060294826958
593,0.01712492721566023
594,0.024144358777612646
595,0.012671065517618596
596,0.010443796273024794
597,0.013160093720973128
598,0.013819455103121188
599,0.019576335211796067
600,0.012910928139989074
601,0.01596891651718019
602,0.009400694545357111
603,0.01435163297131166
604,0.015935641586587015
605,0.012332884016264038
606,0.011534138085411143
607,0.013672977275000749
608,0.014333369584627047
609,0.015150337547896572
610,0.015408743321626627
611,0.011370629726783908
612,0.01402732350094819
613,0.014171683553994273
614,0.009587625867385059
615,0.012919210441675065
616,0.014054409438899037
617,0.02326597992316153
618,0.01562172185105843
619,0.008181964046913971
620,0.01878332731413854
621,0.018561655878214976
622,0.026420330141549743
623,0.02176796800144256
624,0.009703480012828199
625,0.011005728244025924
626,0.008157266997867684
627,0.018670576003595445
628,0.020371546275675542
629,0.0060002022452470705
630,0.01131341336489769
631,0.016460772118028585
632,0.010439711632451165
633,0.006672087763811953
634,0.015637353799150447
635,0.01854841175819029
636,0.017001247585062745
637,0.014003860818047465
638,0.01549879772142112
639,0.012255432383053745
640,0.008653759923978627
641,0.01439316705534444
642,0.015043800145415748
643,0.012959522436452407
644,0.013685905829580477
645,0.011285596464668498
646,0.012842199085437255
647,0.01576977116011903
648,0.0061195440544264375
649,0.01079099819543853
650,0.008689215141618767
651,0.011928748366010867
652,0.015260478099324747
653,0.011700447105257805
654,0.011876695315781368
655,0.024916238918408353
656,0.020075637700126964
657,0.020573312688518388
658,0.008538441679973198
659,0.02110311928621454
660,0.011677464973474421
661,0.023736686530692844
662,0.018020322006820366
663,0.014034658304443726
664,0.016028367925022276
665,0.014641765364651832
666,0.011070991614285973
667,0.014125585694148493
668,0.010878547443885719
669,0.013693207538694515
670,0.019328099560907825
671,0.02179717039110764
672,0.023603497137971108
673,0.029436229561157275
674,0.011216460974098515
675,0.018914261609540718
676,0.0146223481477118
677,0.015324765663646574
678,0.0095962782865569
679,0.01685988017700165
680,0.03009912164264709
681,0.017796989923260502
682,0.012221487020156147
683,0.01313324662018967
684,0.02076023667415218
685,0.018970495390779545
686,0.01908644955156974
687,0.012482808034341855
688,0.009351661879079308
689,0.01775710534331503
690,0.022189181584393862
691,0.026665694321475156
692,0.01821086467279867
693,0.009246404085498202
694,0.019775475841819386
695,0.02033193545872372
696,0.018352567159722225
697,0.013262366956638497
698,0.006583127913921816
699,0.027090937206925576
700,0.023085775040771552
701,0.024676936351662734
702,0.020426397048330096
703,0.016067056625489448
704,0.008824190177825774
705,0.024117933942341668
706,0.030775413264073563
707,0.037685468580462
708,0.03705445633430352
709,0.03368736517865936
710,0.015380962706875199
711,0.023198564897710067
712,0.01735584276675719
713,0.029446747896483452
714,0.027900847169314093
715,0.022378684797820122
716,0.0068436105740074926
717,0.010701950392965818
718,0.009514232109400946
719,0.015615229204359574
720,0.018105876674794234
721,0.010052159509241713
722,0.011446450581963051
723,0.010304255757889251
724,0.008420653235675177
725,0.014175952646675469
726,0.011504505960394273
727,0.012334780769861484
728,0.006120200357869453
729,0.01663525099280711
730,0.011151702363519256
731,0.011831643603357745
732,0.007231016608944694
733,0.012154857399495421
734,0.014044144096484204
735,0.010804818506022199
736,0.011488685819986078
737,0.021270371177496406
738,0.020973717620393788
739,0.025328565567150185
740,0.021997234323460364
741,0.016136044471908348
742,0.01229320789646599
743,0.018885698919229112
744,0.022670756448705948
745,0.013103505186990407
746,0.01254829124862513
747,0.013619097195310782
748,0.017836086198336213
749,0.020433204997862074
750,0.0209308737884478
751,0.01090800478025824
752,0.02475943735480375
753,0.010140976804327021
754,0.014589284695075151
755,0.011741448359494564
756,0.014784793878802039
757,0.01438051308200094
758,0.018875991351082748
759,0.01151629159975457
760,0.011178807722677916
761,0.013492876797809205
762,0.013266725741319459
763,0.01120915798734837
764,0.009895387789026534
765,0.0263817861609736
766,0.01727646430230737
767,0.013629848561147335
768,0.013216811202609372
769,0.012106731611573851
770,0.02191001237617021
771,0.024889687413008236
772,0.023117775922775936
773,0.008809968099374559
774,0.0163230246802258
775,0.011572895334423256
776,0.009153598113475048
777,0.012277805263092936
778,0.018229634376407733
779,0.010185946344090174
780,0.008152103547778487
781,0.013762428461765187
782,0.01573503615084726
783,0.013907771574144343
784,0.007005846950052351
785,0.013442266392649381
786,0.006492769472881134
787,0.007810533740398847
788,0.013259622183589621
789,0.006084818758406084
790,0.011316806276541694
791,0.015327227525170873
792,0.015869627400668856
793,0.013759377649450474
794,0.01122431993888844
795,0.012282707927313955
796,0.014149847247005654
797,0.011873095388594122
798,0.013233337482093106
799,0.014216542640409727
800,0.020480508119193268
801,0.013734926778501527
802,0.01220978962704945
803,0.015129258454223525
804,0.0246595687865874
805,0.011327541341059325
806,0.012503805886238268
807,0.01720863908054143
808,0.01655077445586816
809,0.02109820769608616
810,0.008554898773739886
811,0.00981520723111703
812,0.007695071827221896
813,0.012468028774211753
814,0.008569854546017532
815,0.013662155787544374
816,0.008514284884371112
817,0.016703894608485655
818,0.009626152564533223
819,0.013994247957646434
820,0.009531352019192793
821,0.018051929522019478
822,0.010686646296037045
823,0.01189375721017351
824,0.014703854632220256
825,0.00897970814932824
826,0.01297749564498993
827,0.01399794400513522
828,0.009611699518083872
829,0.009906190440456519
830,0.01837979541418502
831,0.026933240905352582
832,0.033403111709051414
833,0.0340200883881184
834,0.01668426032834828
835,0.01294288190435146
836,0.022953795951694764
837,0.019951012204967134
838,0.0364311768845857
839,0.019712666936516122
840,0.024460685697509765
841,0.006200234713793761
842,0.013470008415708919
843,0.02527218061045703
844,0.017754614976572373
845,0.008184462502807216
846,0.010746361925530648
847,0.008086585263580186
848,0.031358329541717495
849,0.03091418130871527
850,0.03406826520339626
851,0.03387184826684829
852,0.020555765380943374
853,0.013529239042295105
854,0.007282627257051461
855,0.012037495849170424
856,0.022716366915659574
857,0.01915039968162993
858,0.01102771416808444
859,0.016086443418809833
860,0.02060056930832903
861,0.013688879675118467
862,0.01176868678470563
863,0.007275753307788474
864,0.013621177039282017
865,0.0160605960663871
866,0.02577230542573059
867,0.0264056879937428
868,0.010594812348194645
869,0.011869926447198961
870,0.012980838110304376
871,0.016030085843046563
872,0.01728429786933877
873,0.006707696546429723
874,0.01357285881945837
875,0.02501442751447158
876,0.02278502367031395
877,0.016935588528791845
878,0.012217830552927566
879,0.014277290623633013
880,0.021330992656573962
881,0.021663714523195685
882,0.019409790267146374
883,0.011820156307302824
884,0.008031780740617271
885,0.02652882287469673
886,0.03632253771355095
887,0.03087196254163396
888,0.032782423564046474
889,0.026321773753023595
890,0.020580157232975828
891,0.005948870092708975
892,0.021864500223877974
893,0.04137382132940112
894,0.036461394842241084
895,0.037221208766525196
896,0.028104704769704256
897,0.02739387093183482
898,0.015182837834404491
899,0.006322387429227522
900,0.015211619321990553
901,0.022702586154488405
902,0.023577201622841937
903,0.011357975518144721
904,0.005973882902872603
905,0.010110809378562364
906,0.014169519720796026
907,0.007061279017238856
908,0.01342111260377845
909,0.009515244081364834
910,0.012246160496727604
911,0.008036721151505256
912,0.011066518524295242
913,0.022916281042382382
914,0.01496315208500541
915,0.0072306472388109205
916,0.006447013773232733
917,0.01459987504672416
918,0.01335545831216393
919,0.007101206494856935
920,0.0084506758286554
921,0.008008990908954346
922,0.006622017344688866
923,0.006123511547957308
924,0.015812141452528797
925,0.012162909762371157
926,0.007970795326614547
927,0.008823192102491318
928,0.009359051069024718
929,0.019482714282042617
930,0.007085897964003163
931,0.010262299837554244
932,0.011601549830415059
933,0.016599059504618742
934,0.00942389772615443
935,0.011624372209930308
936,0.011255426855923921
937,0.018248230752947913
938,0.01109756471685373
939,0.006176152324482541
940,0.016258860616872543
941,0.013104504465628193
942,0.00729121521441201
943,0.006655091512340355
944,0.011434339678114918
945,0.013710853983154157
946,0.006829529531598803
947,0.019632682845383175
948,0.013256154477640218
949,0.010944659844205633
950,0.011265051138743373
951,0.014572753425322738
952,0.015325056050494931
953,0.018308477321546744
954,0.011441759812324464
955,0.009630266325859376
956,0.039868188174119676
957,0.01788436654684835
958,0.01246518133678316
959,0.012832229252877718
960,0.006129316474835064
961,0.01547764609492641
962,0.0143400371367776
963,0.011405254687329586
964,0.005733410156820214
965,0.018075136201889122
966,0.028354780384445506
967,0.02286493409742047
968,0.014540007108958298
969,0.0152198505975394
970,0.010822232471707618
971,0.015837110646827524
972,0.00884723218910348
973,0.010200547617124899
974,0.01273431629019904
975,0.005101213026735267
976,0.008961091618044873
977,0.007872691663110295
978,0.010112007128099964
979,0.00764028153963187
980,0.010135873566141193
981,0.009952386531437943
982,0.006341874555733831
983,0.014466983537076636
984,0.005803035550406428
985,0.005982464255662425
986,0.017940780969460404
987,0.012614905050551937
988,0.010036519275916707
989,0.005969204001224989
990,0.014185679504217556
991,0.006013004115037177
992,0.01036015584671538
993,0.005155465253538721
994,0.00876630993949359
995,0.00972927396184299
996,0.006019026829121022
997,0.012502183567406303
998,0.015367173935636084
999,0.013305683417377716
1000,0.026492938060070838
1001,0.015067965866445938
1002,0.029631053568514858
1003,0.01976383528407032
1004,0.007973746860296442
1005,0.010355825594472148
1006,0.024873379926041127
1007,0.03429241335404603
1008,0.01906595239282905
1009,0.01581829436768338
1010,0.01093067423531769
1011,0.012105754077454612
1012,0.009329435526399442
1013,0.022340694348033017
1014,0.007803341072945407
1015,0.014623652964851139
1016,0.01425972416383131
1017,0.020637779262636175
1018,0.01710008105492833
1019,0.013855683038567221
1020,0.01599910958622567
1021,0.016879164650235548
1022,0.016639664937386438
1023,0.016156245131465678
1024,0.009000234704882683
1025,0.013439543918119053
1026,0.02062366856000163
1027,0.00729929734430035
1028,0.006863451988100804
1029,0.012403480428703529
1030,0.016578446371361313
1031,0.010317574043966566
1032,0.0070884248854761155
1033,0.005440684583968193
1034,0.022818185325497696
1035,0.008993652426798202
1036,0.009920410506015349
1037,0.00914583955592439
1038,0.010854360645307776
1039,0.006234583697154202
1040,0.006829423069930397
1041,0.013877329691416768
1042,0.012655208805414049
1043,0.0146383273247971
1044,0.006509149397293487
1045,0.02012465218372826
1046,0.02834217693301858
1047,0.014195336464591283
1048,0.017997660200638595
1049,0.013326719087258512
1050,0.006683570405968197
1051,0.021623169465759748
1052,0.023714821037497474
1053,0.017880949228858054
1054,0.02054365761585488
1055,0.007976449589519962
1056,0.009461589895579822
1057,0.008802749297463299
1058,0.009615987176476437
1059,0.009891181906101526
1060,0.014025713998333427
1061,0.010223826962896414
1062,0.011539066735751072
1063,0.015177827325178717
1064,0.012081037200076467
1065,0.008143908657836716
1066,0.0066748002862724466
1067,0.010037623217237914
1068,0.03027691160680271
1069,0.025867998815518732
1070,0.0194053365936283
1071,0.017410015894944425
1072,0.016896616972987576
1073,0.00814034963061395
1074,0.014575182570489694
1075,0.024868122209459994
1076,0.032893245439665375
1077,0.0272436962821147
1078,0.015229698025535612
1079,0.008920063296918848
1080,0.010928644987564773
1081,0.02303819590986747
1082,0.03022343004446742
1083,0.022530781891153557
1084,0.018356086734247646
1085,0.02182250146648954
1086,0.014347817162458266
1087,0.021092314750715047
1088,0.03162108572132152
1089,0.02515808370680984
1090,0.00836104944863737
1091,0.006623421848791975
1092,0.01141679169561715
1093,0.010901399995991427
1094,0.005759098410942881
1095,0.008838883638700598
1096,0.010454488803315445
1097,0.007557459469248981
1098,0.010641802418392986
1099,0.008627023492161354
1100,0.009704310072741425
1101,0.008740418792958352
1102,0.0060705555148271645
1103,0.014935675017254865
1104,0.00807845017204882
1105,0.028916941697081516
1106,0.013208239630601578
1107,0.011711377743363845
1108,0.005834357899570132
1109,0.009404870091604416
1110,0.02336552371266052
1111,0.014740197650504973
1112,0.013248723870821849
1113,0.0059232471345947975
1114,0.004248555039134595
1115,0.005975166962056741
1116,0.015497863116600258
1117,0.01018415129465756
1118,0.011920028576189871
1119,0.00424944996116634
1120,0.00959101131208083
1121,0.011192316832313452
1122,0.007984274314184393
1123,0.011700444237508864
1124,0.010781270262369476
1125,0.007460855758589034
1126,0.013497565685521924
1127,0.013419109118044868
1128,0.0073250982900769845
1129,0.015622081050021521
1130,0.011588326166607675
1131,0.01562725560950802
1132,0.009478910726603364
1133,0.01164599125625728
1134,0.01873638683407198
1135,0.01133934028240169
1136,0.008582733682355233
1137,0.01038574090235871
1138,0.013113218025182683
1139,0.013332846671113924
1140,0.019056351734863995
1141,0.006392375770847402
1142,0.00945677675655621
1143,0.009847249552197346
1144,0.008494693193243955
1145,0.0068841003480531356
1146,0.01531616817681338
1147,0.01064257059623203
1148,0.018508068121538747
1149,0.019683424083963525
1150,0.017263923412291764
1151,0.01039215098945701
1152,0.009339556896194794
1153,0.012961256824997727
1154,0.016764497289035826
1155,0.013752319565425915
1156,0.010262203679352086
1157,0.005855129341897062
1158,0.008585057401861638
1159,0.010034228981382797
1160,0.01688806518523165
1161,0.008340028370734694
1162,0.01135337249476014
1163,0.012016092962314545
1164,0.006937285023199527
1165,0.00991717277400582
1166,0.012715943088684662
1167,0.012861551668285065
1168,0.01606116487199819
1169,0.012996117780053783
1170,0.0062437393652470296
1171,0.010738170620542708
1172,0.014159215608690079
1173,0.0056080228423921775
1174,0.0073384437746394126
1175,0.011748324909044709
1176,0.010273871788215
1177,0.0152572865443032
1178,0.009066715673273506
1179,0.012149638700067206
1180,0.0063924844543382445
1181,0.00920626494426138
1182,0.007752290831133653
1183,0.009029559108632838
1184,0.00649569986764627
1185,0.013385851195836984
1186,0.003554747859942086
1187,0.006431732458374899
1188,0.009982224510717359
1189,0.015590856635034721
1190,0.013107234383013141
1191,0.007652750976010446
1192,0.012551908434619964
1193,0.009199168007685355
1194,0.01571511242998329
1195,0.006765483802551335
1196,0.00842146415409287
1197,0.022527882870522105
1198,0.0072048822046554845
1199,0.012419511466848698
1200,0.00594391181503881
1201,0.016510478723735872
1202,0.011761125362649925
1203,0.01535870435476248
1204,0.008762183462123506
1205,0.0052401699710752665
1206,0.007226170625697156
1207,0.01276118873843619
1208,0.00973406674449499
1209,0.012479365201695576
1210,0.015486630090279256
1211,0.008810097201176901
1212,0.012602497191513934
1213,0.007532004687381907
1214,0.010587345658853622
1215,0.012435649030189781
1216,0.01607837807527028
1217,0.01642052767365169
1218,0.009911745739093458
1219,0.011878534075103146
1220,0.007501823419008462
1221,0.004797654937625597
1222,0.017573087337121547
1223,0.015662628799819243
1224,0.006493814808309677
1225,0.013014922130980584
1226,0.011427572433750446
1227,0.009353549970322284
1228,0.01347582687589524
1229,0.008277767300966053
1230,0.006522771236507314
1231,0.0092220791467836
1232,0.02657906177141616
1233,0.023877707016061244
1234,0.018485855736500162
1235,0.010144238739742536
1236,0.01590071486022257
1237,0.009221557322059488
1238,0.009920806730458552
1239,0.013641615199345546
1240,0.009552728416596254
1241,0.012143818528238268
1242,0.011587165166215897
1243,0.02298907440200852
1244,0.011424126622680685
1245,0.0066770807676423405
1246,0.023237560198063535
1247,0.02260887997651929
