  0.459423E+00  0.486924E+00  0.519871E+00  0.531797E+00  0.531036E+00  0.518097E+00  0.514150E+00  0.501439E+00  0.483618E+00  0.457383E+00  0.427146E+00  0.410783E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.447489E+00  0.473324E+00  0.503273E+00  0.517208E+00  0.518303E+00  0.506260E+00  0.502553E+00  0.491644E+00  0.475710E+00  0.449633E+00  0.418530E+00  0.383361E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.434765E+00  0.461768E+00  0.488103E+00  0.500867E+00  0.500263E+00  0.492086E+00  0.486587E+00  0.475564E+00  0.464281E+00  0.438238E+00  0.408082E+00  0.350558E+00  0.183138E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.420798E+00  0.453343E+00  0.475194E+00  0.485660E+00  0.480663E+00  0.478040E+00  0.469274E+00  0.455086E+00  0.450501E+00  0.424149E+00  0.395146E+00  0.340923E+00  0.111471E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.407181E+00  0.446554E+00  0.464806E+00  0.473661E+00  0.469474E+00  0.464104E+00  0.452211E+00  0.444529E+00  0.431137E+00  0.403832E+00  0.381939E+00  0.330828E+00  0.110302E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.391300E+00  0.437410E+00  0.456391E+00  0.460000E+00  0.459952E+00  0.452612E+00  0.435768E+00  0.434578E+00  0.410981E+00  0.382373E+00  0.356415E+00  0.308600E+00  0.107466E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.376673E+00  0.418152E+00  0.449180E+00  0.447316E+00  0.451733E+00  0.445145E+00  0.429392E+00  0.425084E+00  0.402073E+00  0.375169E+00  0.330461E+00  0.267403E+00  0.244100E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.362931E+00  0.395749E+00  0.437970E+00  0.442014E+00  0.442631E+00  0.430875E+00  0.422692E+00  0.410842E+00  0.384706E+00  0.369556E+00  0.325425E+00  0.270552E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.350083E+00  0.376427E+00  0.422273E+00  0.437949E+00  0.435867E+00  0.418985E+00  0.418189E+00  0.400134E+00  0.370799E+00  0.362838E+00  0.316992E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.337935E+00  0.362017E+00  0.405674E+00  0.430293E+00  0.430306E+00  0.415792E+00  0.413256E+00  0.396223E+00  0.368786E+00  0.341213E+00  0.298169E+00  0.160374E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.319821E+00  0.350405E+00  0.387099E+00  0.415912E+00  0.413465E+00  0.408106E+00  0.400103E+00  0.377461E+00  0.363819E+00  0.323622E+00  0.280993E+00  0.250032E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.306899E+00  0.344978E+00  0.371668E+00  0.399787E+00  0.397035E+00  0.396185E+00  0.386625E+00  0.362517E+00  0.354414E+00  0.316201E+00  0.273984E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.297524E+00  0.341513E+00  0.360687E+00  0.384525E+00  0.383800E+00  0.377659E+00  0.362698E+00  0.353568E+00  0.329322E+00  0.286198E+00  0.262097E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.288804E+00  0.334675E+00  0.352002E+00  0.361152E+00  0.367259E+00  0.361820E+00  0.346213E+00  0.343421E+00  0.312215E+00  0.268194E+00  0.235409E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.278683E+00  0.322276E+00  0.346904E+00  0.346605E+00  0.351927E+00  0.349680E+00  0.337257E+00  0.330957E+00  0.300472E+00  0.261887E+00  0.276922E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.267603E+00  0.297403E+00  0.335673E+00  0.340195E+00  0.340136E+00  0.327808E+00  0.326810E+00  0.306472E+00  0.265945E+00  0.250767E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.256884E+00  0.277757E+00  0.326978E+00  0.336782E+00  0.335228E+00  0.317510E+00  0.318089E+00  0.295292E+00  0.252315E+00  0.243196E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.244699E+00  0.269523E+00  0.304131E+00  0.327939E+00  0.328731E+00  0.312310E+00  0.311501E+00  0.289425E+00  0.247159E+00  0.237699E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.233232E+00  0.260208E+00  0.279381E+00  0.295406E+00  0.294810E+00  0.297456E+00  0.297872E+00  0.276998E+00  0.237289E+00  0.228557E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.214856E+00  0.229012E+00  0.264041E+00  0.272310E+00  0.266070E+00  0.268632E+00  0.269994E+00  0.256008E+00  0.223738E+00  0.217726E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.183929E+00  0.202966E+00  0.222834E+00  0.231736E+00  0.235509E+00  0.239039E+00  0.242375E+00  0.231930E+00  0.204501E+00  0.197750E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.101785E-02  0.701803E-01  0.664021E-01  0.586804E-01  0.564976E-01  0.590487E-01  0.629694E-01  0.788542E-01  0.867816E-01  0.731754E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.470073E+00  0.505704E+00  0.518310E+00  0.519307E+00  0.505909E+00  0.498000E+00  0.472558E+00  0.463418E+00  0.435049E+00  0.404878E+00  0.390865E+00  0.332176E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.531519E+00  0.567674E+00  0.579422E+00  0.580190E+00  0.565958E+00  0.558300E+00  0.532748E+00  0.523646E+00  0.496202E+00  0.468507E+00  0.460848E+00  0.396459E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.526377E+00  0.564577E+00  0.576042E+00  0.576808E+00  0.562646E+00  0.561790E+00  0.549072E+00  0.522651E+00  0.496166E+00  0.465993E+00  0.458153E+00  0.394759E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.525454E+00  0.561399E+00  0.573165E+00  0.574028E+00  0.561126E+00  0.557963E+00  0.546903E+00  0.521512E+00  0.498604E+00  0.465668E+00  0.454376E+00  0.392189E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.518759E+00  0.556982E+00  0.569778E+00  0.572947E+00  0.569490E+00  0.555142E+00  0.544991E+00  0.520050E+00  0.515214E+00  0.482901E+00  0.454249E+00  0.392991E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.510025E+00  0.550945E+00  0.566114E+00  0.569891E+00  0.566066E+00  0.551771E+00  0.544437E+00  0.521505E+00  0.512538E+00  0.481355E+00  0.453356E+00  0.404226E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.495001E+00  0.541769E+00  0.561714E+00  0.566685E+00  0.562581E+00  0.548363E+00  0.548740E+00  0.534050E+00  0.511591E+00  0.480137E+00  0.450699E+00  0.439903E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.478436E+00  0.526890E+00  0.555960E+00  0.563077E+00  0.558605E+00  0.545036E+00  0.545555E+00  0.531391E+00  0.509798E+00  0.478487E+00  0.447891E+00  0.436230E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.464688E+00  0.508338E+00  0.546790E+00  0.558671E+00  0.555068E+00  0.541501E+00  0.542624E+00  0.528694E+00  0.507334E+00  0.476803E+00  0.444618E+00  0.432856E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.454367E+00  0.489561E+00  0.532890E+00  0.552365E+00  0.551356E+00  0.539011E+00  0.539430E+00  0.525400E+00  0.504471E+00  0.475079E+00  0.441263E+00  0.429925E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.446251E+00  0.473431E+00  0.514741E+00  0.541638E+00  0.545334E+00  0.534554E+00  0.534396E+00  0.520922E+00  0.501592E+00  0.472645E+00  0.438102E+00  0.423188E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.439347E+00  0.460963E+00  0.495730E+00  0.525478E+00  0.534642E+00  0.526629E+00  0.525619E+00  0.514040E+00  0.496467E+00  0.468147E+00  0.433864E+00  0.397295E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.430297E+00  0.451629E+00  0.480418E+00  0.506145E+00  0.515417E+00  0.513525E+00  0.510513E+00  0.498678E+00  0.486960E+00  0.459379E+00  0.426703E+00  0.363377E+00  0.186453E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.418919E+00  0.444691E+00  0.468662E+00  0.487710E+00  0.491962E+00  0.496469E+00  0.491160E+00  0.476421E+00  0.472172E+00  0.445110E+00  0.414236E+00  0.355367E+00  0.113741E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.408122E+00  0.440593E+00  0.459239E+00  0.473903E+00  0.476111E+00  0.478457E+00  0.471821E+00  0.462723E+00  0.450228E+00  0.421758E+00  0.398460E+00  0.343929E+00  0.112316E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.395471E+00  0.438024E+00  0.451551E+00  0.458735E+00  0.463317E+00  0.464639E+00  0.452700E+00  0.448286E+00  0.426258E+00  0.397202E+00  0.368401E+00  0.318491E+00  0.109189E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.384672E+00  0.432536E+00  0.445421E+00  0.445607E+00  0.454925E+00  0.454617E+00  0.440044E+00  0.434148E+00  0.412743E+00  0.385919E+00  0.338643E+00  0.275278E+00  0.289540E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.375923E+00  0.419545E+00  0.438251E+00  0.438975E+00  0.444395E+00  0.437426E+00  0.428848E+00  0.415628E+00  0.392488E+00  0.376967E+00  0.330165E+00  0.338275E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.365303E+00  0.397284E+00  0.429955E+00  0.434248E+00  0.435165E+00  0.421525E+00  0.418939E+00  0.400353E+00  0.375459E+00  0.367154E+00  0.320256E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.353116E+00  0.377745E+00  0.422234E+00  0.432161E+00  0.430187E+00  0.415941E+00  0.412568E+00  0.395177E+00  0.369918E+00  0.343402E+00  0.300685E+00  0.161956E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.337445E+00  0.361420E+00  0.407264E+00  0.426386E+00  0.420151E+00  0.413880E+00  0.403233E+00  0.378276E+00  0.365115E+00  0.325813E+00  0.283205E+00  0.274052E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.323566E+00  0.349881E+00  0.387571E+00  0.416464E+00  0.410598E+00  0.410421E+00  0.395928E+00  0.367480E+00  0.360082E+00  0.320550E+00  0.278919E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.312076E+00  0.344802E+00  0.369097E+00  0.402802E+00  0.402439E+00  0.397173E+00  0.376527E+00  0.364293E+00  0.336678E+00  0.293555E+00  0.268564E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.302839E+00  0.340694E+00  0.357154E+00  0.376198E+00  0.387043E+00  0.383409E+00  0.363032E+00  0.358395E+00  0.322610E+00  0.276962E+00  0.243705E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294852E+00  0.335673E+00  0.349751E+00  0.353142E+00  0.366363E+00  0.368180E+00  0.354318E+00  0.348166E+00  0.314130E+00  0.271442E+00  0.335040E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.284126E+00  0.320089E+00  0.338144E+00  0.343017E+00  0.345914E+00  0.337650E+00  0.340543E+00  0.320075E+00  0.275836E+00  0.259494E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.272301E+00  0.287294E+00  0.330410E+00  0.337988E+00  0.336454E+00  0.321637E+00  0.323435E+00  0.301224E+00  0.258332E+00  0.250689E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.255944E+00  0.273340E+00  0.317645E+00  0.332983E+00  0.331437E+00  0.315291E+00  0.315207E+00  0.293381E+00  0.252299E+00  0.243829E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.241699E+00  0.264718E+00  0.283286E+00  0.311376E+00  0.301536E+00  0.303728E+00  0.305398E+00  0.285402E+00  0.244797E+00  0.235025E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.224110E+00  0.246582E+00  0.271485E+00  0.277999E+00  0.273529E+00  0.279388E+00  0.282305E+00  0.266053E+00  0.229372E+00  0.221973E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.186994E+00  0.205341E+00  0.239816E+00  0.237868E+00  0.238267E+00  0.240959E+00  0.245580E+00  0.236218E+00  0.208847E+00  0.203058E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.118888E-02  0.864073E-01  0.815590E-01  0.736562E-01  0.681781E-01  0.657397E-01  0.667344E-01  0.788968E-01  0.883549E-01  0.745897E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.458657E+00  0.500775E+00  0.519712E+00  0.523869E+00  0.512952E+00  0.505407E+00  0.479067E+00  0.470134E+00  0.446379E+00  0.419219E+00  0.405798E+00  0.342979E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.518357E+00  0.563633E+00  0.582390E+00  0.586535E+00  0.575260E+00  0.567855E+00  0.540971E+00  0.533155E+00  0.512919E+00  0.487416E+00  0.480697E+00  0.408982E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.512788E+00  0.559929E+00  0.578192E+00  0.581371E+00  0.570502E+00  0.569858E+00  0.556143E+00  0.530803E+00  0.510590E+00  0.484868E+00  0.478030E+00  0.407972E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.510224E+00  0.555562E+00  0.574117E+00  0.577497E+00  0.567807E+00  0.564513E+00  0.553316E+00  0.528385E+00  0.509401E+00  0.482447E+00  0.473831E+00  0.406537E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.497413E+00  0.549351E+00  0.569728E+00  0.575259E+00  0.575262E+00  0.560791E+00  0.551218E+00  0.525643E+00  0.522288E+00  0.495858E+00  0.473693E+00  0.408765E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.481949E+00  0.539955E+00  0.563859E+00  0.570666E+00  0.570902E+00  0.557025E+00  0.549786E+00  0.526189E+00  0.518397E+00  0.492613E+00  0.472894E+00  0.423152E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.465190E+00  0.525203E+00  0.556760E+00  0.566174E+00  0.566637E+00  0.552750E+00  0.553794E+00  0.538615E+00  0.516512E+00  0.490531E+00  0.468988E+00  0.459876E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.450213E+00  0.507384E+00  0.547390E+00  0.561381E+00  0.562266E+00  0.548996E+00  0.550231E+00  0.535769E+00  0.514090E+00  0.487366E+00  0.463450E+00  0.453215E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.441145E+00  0.488694E+00  0.534244E+00  0.555589E+00  0.557848E+00  0.545345E+00  0.546852E+00  0.532872E+00  0.511492E+00  0.483674E+00  0.457603E+00  0.446324E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.434646E+00  0.472370E+00  0.517699E+00  0.547572E+00  0.553897E+00  0.542580E+00  0.543496E+00  0.529885E+00  0.509143E+00  0.479680E+00  0.451098E+00  0.439092E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.430090E+00  0.462130E+00  0.500922E+00  0.535992E+00  0.548354E+00  0.539394E+00  0.540110E+00  0.526964E+00  0.506358E+00  0.475770E+00  0.443937E+00  0.428074E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.426499E+00  0.454304E+00  0.488580E+00  0.521172E+00  0.539319E+00  0.534645E+00  0.535884E+00  0.523783E+00  0.503919E+00  0.473040E+00  0.438070E+00  0.401018E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.421341E+00  0.448573E+00  0.479713E+00  0.506511E+00  0.523430E+00  0.526296E+00  0.526529E+00  0.513317E+00  0.500744E+00  0.470093E+00  0.433938E+00  0.368504E+00  0.188130E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.411963E+00  0.444095E+00  0.471818E+00  0.494306E+00  0.503485E+00  0.514191E+00  0.511790E+00  0.494800E+00  0.492267E+00  0.463073E+00  0.428591E+00  0.365091E+00  0.115594E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.401962E+00  0.440709E+00  0.464586E+00  0.484620E+00  0.491311E+00  0.498592E+00  0.493675E+00  0.484104E+00  0.472957E+00  0.443466E+00  0.417003E+00  0.357321E+00  0.114451E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.390355E+00  0.438022E+00  0.457640E+00  0.473101E+00  0.480715E+00  0.482458E+00  0.471423E+00  0.469711E+00  0.449353E+00  0.418055E+00  0.386755E+00  0.332365E+00  0.111360E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.380976E+00  0.436864E+00  0.451578E+00  0.460109E+00  0.468782E+00  0.469495E+00  0.457432E+00  0.454070E+00  0.435288E+00  0.405796E+00  0.355842E+00  0.288534E+00  0.382782E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.369406E+00  0.432040E+00  0.443230E+00  0.449805E+00  0.455366E+00  0.450430E+00  0.443140E+00  0.433861E+00  0.411212E+00  0.392873E+00  0.345816E+00  0.469387E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.360317E+00  0.418470E+00  0.436205E+00  0.441252E+00  0.443087E+00  0.432261E+00  0.429926E+00  0.415229E+00  0.388261E+00  0.377490E+00  0.331046E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.354754E+00  0.400730E+00  0.432229E+00  0.435191E+00  0.435221E+00  0.423018E+00  0.418724E+00  0.404374E+00  0.377301E+00  0.350580E+00  0.307290E+00  0.164259E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.346206E+00  0.381628E+00  0.424562E+00  0.429895E+00  0.420992E+00  0.414592E+00  0.404017E+00  0.382657E+00  0.368577E+00  0.329752E+00  0.288054E+00  0.352708E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.335922E+00  0.366437E+00  0.410473E+00  0.426457E+00  0.410679E+00  0.407775E+00  0.394476E+00  0.367490E+00  0.360705E+00  0.323317E+00  0.282734E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.326793E+00  0.357065E+00  0.390917E+00  0.417776E+00  0.407669E+00  0.398501E+00  0.374302E+00  0.362682E+00  0.337532E+00  0.294926E+00  0.272672E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.319306E+00  0.350214E+00  0.371828E+00  0.391044E+00  0.400453E+00  0.393645E+00  0.363119E+00  0.358526E+00  0.325075E+00  0.280728E+00  0.248877E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.308123E+00  0.343126E+00  0.357821E+00  0.363596E+00  0.377756E+00  0.379678E+00  0.358049E+00  0.353513E+00  0.319446E+00  0.277883E+00  0.436217E-01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.296949E+00  0.332706E+00  0.342240E+00  0.345587E+00  0.344914E+00  0.339814E+00  0.344742E+00  0.325789E+00  0.282174E+00  0.265401E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.284662E+00  0.300773E+00  0.331527E+00  0.335778E+00  0.333330E+00  0.318964E+00  0.324675E+00  0.306833E+00  0.262989E+00  0.255141E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.263353E+00  0.278098E+00  0.313426E+00  0.328107E+00  0.328721E+00  0.312941E+00  0.314749E+00  0.295302E+00  0.256376E+00  0.248218E+00 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
