  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.260813E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.260813E+01  0.260813E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.260813E+01  0.294016E+01  0.331445E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.260813E+01  0.260813E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.260813E+01  0.260813E+01  0.260813E+01  0.260813E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
  0.260813E+01  0.260813E+01  0.260813E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.294016E+01  0.260813E+01  0.260813E+01  0.260813E+01  0.260813E+01  0.260813E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01 -0.900000E+01
